train_number,train_name,origin,destination,seat_class,weather,current_delay_minutes,distance_km,scheduled_halts,hour_of_day,is_rush_hour,will_be_delayed
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,AC_B,clear,0,320,4,5,0,0
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),F_BERTH,cloudy,0,135,8,8,1,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,light_rain,0,480,14,7,1,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SNIGDHA,clear,25,452,6,1,0,1
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHULOV,cloudy,18,319,13,6,0,0
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),SHOVAN,clear,6,452,6,4,0,1
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHOVAN,cloudy,0,135,8,6,0,1
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,AC_S,cloudy,0,240,11,7,1,0
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,0,320,4,10,0,1
795,Benapole Express,Dhaka (Kamalapur),Benapole,S_CHAIR,light_rain,11,420,7,6,0,0
702,Subarna Express,Chattogram,Dhaka (Kamalapur),SHOVAN,clear,0,320,4,19,1,1
777,Haor Express,Dhaka (Kamalapur),Mohanganj,S_CHAIR,clear,0,280,12,19,1,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,AC_B,light_rain,4,343,8,11,0,1
773,Kalni Express,Dhaka (Kamalapur),Sylhet,SHOVAN,clear,27,319,8,9,1,1
709,Parabat Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,cloudy,0,319,11,13,0,0
802,Chattala Express,Dhaka (Kamalapur),Chattogram,AC_S,cloudy,0,320,12,8,1,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SNIGDHA,heavy_rain,0,320,9,23,0,1
702,Subarna Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,58,320,4,23,0,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),SHULOV,clear,12,320,8,1,0,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,light_rain,0,343,9,14,0,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,heavy_rain,0,452,5,1,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,S_CHAIR,cloudy,8,452,6,20,1,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,clear,0,480,14,17,1,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,AC_S,clear,4,405,11,17,1,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,AC_B,clear,0,343,8,3,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,AC_B,cloudy,54,280,12,18,1,1
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHOVAN,clear,1,319,13,5,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SHOVAN,heavy_rain,30,460,13,21,0,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,SHOVAN,cloudy,0,465,12,4,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHULOV,heavy_rain,4,343,9,9,1,1
773,Kalni Express,Dhaka (Kamalapur),Sylhet,SHOVAN,cloudy,0,319,8,5,0,0
709,Parabat Express,Dhaka (Kamalapur),Sylhet,SNIGDHA,light_rain,7,319,11,1,0,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,clear,0,480,13,0,0,1
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,SNIGDHA,cloudy,0,452,5,21,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,AC_S,light_rain,15,240,10,0,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,heavy_rain,2,320,4,19,1,1
715,Kapotaksha Express,Khulna,Rajshahi,F_SEAT,clear,0,280,14,21,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,clear,13,343,9,0,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,SHULOV,light_rain,0,320,8,18,1,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,light_rain,0,320,8,18,1,1
795,Benapole Express,Dhaka (Kamalapur),Benapole,SNIGDHA,cloudy,84,420,7,15,0,1
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SHOVAN,clear,35,240,12,3,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,AC_S,clear,30,420,7,0,0,1
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,AC_B,cloudy,5,480,14,2,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),S_CHAIR,light_rain,9,405,11,14,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,19,320,4,14,0,1
802,Chattala Express,Dhaka (Kamalapur),Chattogram,AC_B,cloudy,0,320,12,13,0,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,AC_B,cloudy,2,343,9,15,0,0
802,Chattala Express,Dhaka (Kamalapur),Chattogram,SHOVAN,cloudy,13,320,12,0,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),SNIGDHA,clear,0,480,14,2,0,0
719,Paharika Express,Chattogram,Sylhet,SNIGDHA,cloudy,17,430,14,12,0,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),S_CHAIR,clear,3,320,9,0,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,AC_S,light_rain,0,343,3,18,1,1
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),AC_S,clear,0,452,6,1,0,0
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),SNIGDHA,clear,0,460,13,3,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,cloudy,0,320,4,3,0,0
727,Rupsha Express,Khulna,Chilahati,S_CHAIR,cloudy,0,450,16,5,0,0
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),SHOVAN,light_rain,0,460,13,13,0,0
727,Rupsha Express,Khulna,Chilahati,S_CHAIR,light_rain,10,450,16,7,1,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),SHOVAN,clear,0,320,8,18,1,0
702,Subarna Express,Chattogram,Dhaka (Kamalapur),S_CHAIR,light_rain,10,320,4,12,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),S_CHAIR,cloudy,26,405,11,16,0,1
733,Titumir Express,Rajshahi,Chilahati,F_BERTH,clear,0,320,12,21,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,clear,3,480,11,21,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),S_CHAIR,heavy_rain,0,480,14,2,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,heavy_rain,0,452,6,14,0,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,cloudy,5,480,13,17,1,0
702,Subarna Express,Chattogram,Dhaka (Kamalapur),AC_S,clear,0,320,4,19,1,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),S_CHAIR,heavy_rain,63,480,14,20,1,1
723,Udayan Express,Sylhet,Chattogram,SHULOV,cloudy,0,430,14,11,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),AC_B,cloudy,53,405,11,7,1,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,clear,3,343,9,8,1,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_BERTH,cloudy,0,500,15,12,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,S_CHAIR,cloudy,0,460,13,6,0,0
733,Titumir Express,Rajshahi,Chilahati,SHULOV,cloudy,9,320,12,21,0,1
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,79,320,4,12,0,1
726,Sundarban Express,Khulna,Dhaka (Kamalapur),SHOVAN,clear,16,405,11,5,0,1
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SNIGDHA,clear,9,343,9,6,0,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_CHAIR,clear,0,500,15,18,1,0
709,Parabat Express,Dhaka (Kamalapur),Sylhet,AC_S,cloudy,0,319,11,8,1,0
719,Paharika Express,Chattogram,Sylhet,AC_S,cloudy,26,430,14,10,0,0
802,Chattala Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,heavy_rain,0,320,12,21,0,1
795,Benapole Express,Dhaka (Kamalapur),Benapole,AC_B,cloudy,0,420,7,20,1,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,clear,0,343,9,21,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,AC_S,clear,10,320,4,16,0,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),S_CHAIR,cloudy,0,320,8,22,0,0
733,Titumir Express,Rajshahi,Chilahati,F_BERTH,clear,0,320,12,10,0,1
719,Paharika Express,Chattogram,Sylhet,AC_S,clear,22,430,14,13,0,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,AC_B,clear,0,480,14,0,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),SHULOV,light_rain,20,320,8,1,0,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,cloudy,0,343,9,1,0,0
761,Sagardari Express,Khulna,Rajshahi,S_CHAIR,clear,15,280,12,16,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),AC_S,light_rain,28,343,9,13,0,0
731,Barendra Express,Rajshahi,Chilahati,SHOVAN,cloudy,0,320,13,5,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,SNIGDHA,heavy_rain,0,420,7,18,1,1
719,Paharika Express,Chattogram,Sylhet,SHULOV,light_rain,0,430,14,19,1,0
715,Kapotaksha Express,Khulna,Rajshahi,SHULOV,clear,39,280,14,0,0,1
715,Kapotaksha Express,Khulna,Rajshahi,F_CHAIR,clear,29,280,14,2,0,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,light_rain,0,320,8,15,0,1
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,cloudy,0,480,11,16,0,0
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),SHOVAN,heavy_rain,62,460,13,22,0,1
725,Sundarban Express,Dhaka (Kamalapur),Khulna,SHULOV,light_rain,5,405,11,4,0,0
727,Rupsha Express,Khulna,Chilahati,SHULOV,clear,44,450,16,2,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHULOV,cloudy,15,452,6,4,0,1
707,Tista Express,Dhaka (Kamalapur),Jamalpur,AC_B,cloudy,0,240,10,0,0,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,cloudy,0,343,8,17,1,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SHULOV,clear,0,480,14,11,0,0
727,Rupsha Express,Khulna,Chilahati,F_CHAIR,cloudy,0,450,16,18,1,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_BERTH,cloudy,8,500,15,7,1,1
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,AC_S,cloudy,0,480,13,21,0,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHULOV,clear,42,135,8,0,0,1
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SHOVAN,light_rain,0,460,13,3,0,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SHOVAN,clear,5,240,12,7,1,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SHULOV,heavy_rain,0,343,9,9,1,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),SHULOV,cloudy,18,135,8,9,1,1
723,Udayan Express,Sylhet,Chattogram,SNIGDHA,light_rain,10,430,14,3,0,1
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),S_CHAIR,clear,0,460,13,1,0,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,S_CHAIR,light_rain,0,465,12,10,0,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,AC_S,clear,14,480,14,12,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,1,320,4,15,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),SHOVAN,cloudy,10,405,11,22,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SHULOV,cloudy,0,343,9,1,0,0
733,Titumir Express,Rajshahi,Chilahati,F_BERTH,clear,46,320,12,20,1,1
733,Titumir Express,Rajshahi,Chilahati,SHOVAN,clear,13,320,12,5,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,AC_B,clear,29,460,13,23,0,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,AC_B,clear,4,240,12,23,0,1
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),AC_B,cloudy,8,452,6,15,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),S_CHAIR,clear,0,320,8,3,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),S_CHAIR,cloudy,3,405,11,23,0,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,clear,3,343,9,1,0,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SHULOV,light_rain,43,240,12,23,0,1
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,AC_S,clear,0,460,13,5,0,0
715,Kapotaksha Express,Khulna,Rajshahi,F_CHAIR,light_rain,15,280,14,5,0,1
733,Titumir Express,Rajshahi,Chilahati,SHOVAN,cloudy,0,320,12,0,0,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,AC_S,cloudy,15,320,8,18,1,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,82,343,9,22,0,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHULOV,cloudy,45,320,8,3,0,1
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,clear,6,343,9,4,0,1
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,SHULOV,light_rain,61,320,9,13,0,1
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_S,cloudy,5,405,13,1,0,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),S_CHAIR,clear,0,320,9,4,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,3,320,8,9,1,1
702,Subarna Express,Chattogram,Dhaka (Kamalapur),SHOVAN,clear,26,320,4,20,1,1
733,Titumir Express,Rajshahi,Chilahati,F_CHAIR,cloudy,6,320,12,11,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,clear,15,452,6,14,0,1
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,AC_B,light_rain,0,480,13,23,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,0,320,8,1,0,0
715,Kapotaksha Express,Khulna,Rajshahi,SHULOV,cloudy,8,280,14,23,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_S,clear,0,320,4,7,1,0
723,Udayan Express,Sylhet,Chattogram,AC_B,heavy_rain,64,430,14,15,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,cloudy,0,452,6,11,0,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,clear,0,343,9,6,0,1
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),SHULOV,light_rain,0,452,6,14,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,light_rain,0,343,9,7,1,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_B,clear,0,405,13,9,1,0
702,Subarna Express,Chattogram,Dhaka (Kamalapur),AC_B,light_rain,0,320,4,14,0,1
702,Subarna Express,Chattogram,Dhaka (Kamalapur),SHULOV,cloudy,10,320,4,17,1,0
761,Sagardari Express,Khulna,Rajshahi,SHULOV,light_rain,0,280,12,21,0,1
733,Titumir Express,Rajshahi,Chilahati,F_SEAT,clear,0,320,12,18,1,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),S_CHAIR,light_rain,0,405,13,2,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,AC_B,light_rain,7,240,11,3,0,1
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,AC_S,clear,0,320,8,8,1,0
761,Sagardari Express,Khulna,Rajshahi,F_CHAIR,clear,4,280,12,9,1,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,S_CHAIR,light_rain,19,500,15,21,0,1
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,cloudy,0,320,4,1,0,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,AC_B,cloudy,85,240,12,17,1,1
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SNIGDHA,cloudy,10,319,11,18,1,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),AC_B,heavy_rain,1,320,8,9,1,1
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,SHOVAN,light_rain,0,320,9,3,0,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,cloudy,59,343,9,11,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,light_rain,0,452,6,10,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,clear,0,452,6,20,1,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,S_CHAIR,cloudy,0,420,7,21,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),S_CHAIR,cloudy,73,320,8,15,0,1
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,19,320,4,18,1,1
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,AC_S,light_rain,0,320,4,22,0,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),S_CHAIR,clear,29,135,8,21,0,1
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHULOV,clear,10,319,13,19,1,0
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),F_CHAIR,heavy_rain,0,135,8,9,1,1
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),SHOVAN,clear,41,320,8,11,0,1
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,clear,0,480,11,18,1,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SHOVAN,clear,0,319,10,13,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_S,heavy_rain,9,405,13,13,0,1
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,2,320,9,23,0,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,SHULOV,light_rain,0,465,12,15,0,0
723,Udayan Express,Sylhet,Chattogram,AC_S,heavy_rain,1,430,14,3,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,AC_B,light_rain,0,280,12,4,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,cloudy,0,343,3,18,1,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,SHULOV,cloudy,2,405,13,19,1,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,AC_B,cloudy,23,480,11,4,0,1
740,Upaban Express,Sylhet,Dhaka (Kamalapur),S_CHAIR,cloudy,0,319,10,5,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,SHOVAN,clear,30,319,10,22,0,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,SHOVAN,clear,0,500,15,2,0,0
719,Paharika Express,Chattogram,Sylhet,SHULOV,clear,2,430,14,21,0,0
731,Barendra Express,Rajshahi,Chilahati,S_CHAIR,heavy_rain,4,320,13,11,0,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SHULOV,cloudy,4,343,3,17,1,1
719,Paharika Express,Chattogram,Sylhet,AC_S,clear,3,430,14,10,0,1
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_B,clear,29,405,13,9,1,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,clear,23,452,6,23,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,clear,0,343,3,9,1,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),S_CHAIR,clear,29,405,13,9,1,0
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),SHOVAN,light_rain,0,452,6,11,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,AC_S,light_rain,3,343,9,1,0,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,SHOVAN,clear,75,465,12,13,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,clear,0,452,6,21,0,0
761,Sagardari Express,Khulna,Rajshahi,F_CHAIR,cloudy,0,280,12,8,1,1
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SHOVAN,light_rain,0,343,9,12,0,1
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),AC_B,clear,0,480,14,15,0,1
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),AC_S,cloudy,25,320,9,0,0,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHULOV,clear,16,320,8,2,0,1
802,Chattala Express,Dhaka (Kamalapur),Chattogram,AC_B,clear,5,320,12,15,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,SHOVAN,cloudy,9,280,12,20,1,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,AC_S,clear,2,420,7,16,0,0
715,Kapotaksha Express,Khulna,Rajshahi,F_CHAIR,clear,7,280,14,9,1,1
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,light_rain,39,320,8,4,0,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHOVAN,cloudy,30,319,13,2,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),AC_S,clear,0,343,9,6,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,2,343,9,20,1,0
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,SHOVAN,light_rain,0,320,9,20,1,1
733,Titumir Express,Rajshahi,Chilahati,F_SEAT,clear,0,320,12,19,1,0
709,Parabat Express,Dhaka (Kamalapur),Sylhet,SNIGDHA,clear,2,319,11,12,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,AC_B,light_rain,0,420,7,21,0,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,AC_B,light_rain,0,343,3,2,0,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,SHULOV,light_rain,2,405,11,23,0,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,AC_B,clear,8,465,12,17,1,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SHOVAN,clear,27,460,13,22,0,1
719,Paharika Express,Chattogram,Sylhet,S_CHAIR,cloudy,0,430,14,14,0,0
709,Parabat Express,Dhaka (Kamalapur),Sylhet,AC_B,light_rain,78,319,11,22,0,1
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,SHOVAN,cloudy,0,452,5,7,1,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),SHULOV,cloudy,11,320,8,5,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHOVAN,light_rain,66,452,6,5,0,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),AC_B,clear,0,320,8,16,0,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),AC_B,light_rain,30,320,8,21,0,1
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SHOVAN,clear,0,320,4,2,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SHOVAN,clear,72,319,11,18,1,1
763,Chitra Express,Dhaka (Kamalapur),Khulna,SNIGDHA,clear,0,405,13,13,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,AC_B,clear,11,240,11,12,0,1
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SNIGDHA,heavy_rain,23,319,10,10,0,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,heavy_rain,0,343,3,0,0,1
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SNIGDHA,light_rain,0,343,9,14,0,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,SHOVAN,clear,0,500,15,0,0,0
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),S_CHAIR,clear,0,452,6,17,1,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),AC_S,clear,0,343,9,13,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,clear,9,480,11,11,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,AC_S,clear,29,343,3,0,0,1
702,Subarna Express,Chattogram,Dhaka (Kamalapur),AC_B,clear,85,320,4,16,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,S_CHAIR,clear,0,452,6,18,1,1
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,0,320,9,14,0,1
727,Rupsha Express,Khulna,Chilahati,F_SEAT,cloudy,30,450,16,3,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SHOVAN,clear,2,240,10,4,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),SHOVAN,heavy_rain,0,320,8,1,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,SHULOV,cloudy,15,319,10,11,0,1
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,AC_S,clear,15,320,4,4,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_B,cloudy,1,405,13,7,1,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,heavy_rain,16,343,8,8,1,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHOVAN,clear,30,452,6,8,1,1
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SHULOV,heavy_rain,9,480,14,22,0,1
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,AC_B,clear,0,343,8,1,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SHULOV,light_rain,1,240,10,0,0,0
715,Kapotaksha Express,Khulna,Rajshahi,F_BERTH,heavy_rain,0,280,14,23,0,1
709,Parabat Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,clear,0,319,11,14,0,0
719,Paharika Express,Chattogram,Sylhet,SHULOV,clear,8,430,14,20,1,0
733,Titumir Express,Rajshahi,Chilahati,F_CHAIR,cloudy,20,320,12,4,0,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,cloudy,0,343,8,8,1,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),S_CHAIR,light_rain,2,320,8,4,0,1
773,Kalni Express,Dhaka (Kamalapur),Sylhet,SHOVAN,clear,0,319,8,4,0,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,S_CHAIR,clear,13,500,15,6,0,0
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),F_CHAIR,clear,18,135,8,4,0,1
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SHOVAN,clear,7,319,10,7,1,0
